Field,u_3,J0378_3,J0395_3,J0410_3,J0430_3,g_3,J0515_3,r_3,J0660_3,i_3,J0861_3,z_3,u_5,J0378_5,J0395_5,J0410_5,J0430_5,g_5,J0515_5,r_5,J0660_5,i_5,J0861_5,z_5,u_10,J0378_10,J0395_10,J0410_10,J0430_10,g_10,J0515_10,r_10,J0660_10,i_10,J0861_10,z_10,u_50,J0378_50,J0395_50,J0410_50,J0430_50,g_50,J0515_50,r_50,J0660_50,i_50,J0861_50,z_50
SPLUS-s27s20,19.788702556982592,18.90654822622303,18.306335345145087,18.8840637351624,18.607522936954712,20.367260596438918,19.136727430624504,20.656341870732653,20.322104113908665,20.659063347545278,19.857057535158585,19.899667571273504,19.723896552135393,18.916106962888897,18.44781639025691,18.830848963581825,18.55072187508469,20.37803172922841,19.08433577359298,20.664038237560327,20.299847254518735,20.61750726053783,19.856614653447746,19.863438360309793,19.29462151072552,18.716294360473363,18.096886217425862,18.23150930213035,18.236696752720146,20.05374061687757,18.82578908549158,20.308129024199598,20.029660941528967,19.996494583034114,19.21868928657514,19.245342448831693,16.854717018477558,16.250553669771726,15.699926088673276,15.728977978768025,15.736038793654807,17.14468253309857,16.20126602825297,17.227425244192638,17.0470256243947,16.68651142367232,16.03767743319949,16.013621147826008
SPLUS-s27s21,19.60398665321894,18.817345310847536,18.546548759772087,18.55547698764176,18.81681766271319,20.62706143653205,19.38321884334198,20.641798111473157,20.274395140206938,20.586815340967306,19.27764556490195,19.834802982592652,19.483822825705325,19.15331460232838,18.503038877556776,18.500403874496147,18.70882975545303,20.577425100887268,19.33873650003057,20.690229526565044,20.335058552148567,20.54813619890583,19.28879487881525,19.814620772838573,19.3459290724946,18.813460851223017,18.15236404334883,18.239938556912094,18.49135418469055,20.114282651997957,18.81923207029324,20.204038267198023,19.967400199393424,19.897823198174102,18.853451200187642,19.09629478980498,16.98807788380043,16.121392723547864,15.392729037280269,15.58537521009227,15.293868122651915,16.892823465516457,15.204943218801619,16.80784160655744,16.725720838255405,16.458710257319947,15.571652572555893,15.761027167456216
SPLUS-s27s22,19.361862100023544,18.325303867269525,18.21316240881376,18.187289237365007,18.143612977167557,19.46313301537846,18.50500395165763,19.860887349337773,19.679007858474222,19.800801887264136,19.17111312454196,19.14561691072516,19.282170629225845,18.290108748452944,18.134047190852648,18.060526126653876,18.085052043688243,19.50674473764353,18.476974779185106,19.818517398195105,19.63581864335592,19.839320716488167,19.2037263538475,19.161772499222504,19.13280687652088,18.17716260565914,17.875968624125235,17.962032940068312,17.886212318445835,19.329340919491724,18.32389605204743,19.646352732603795,19.535606072607813,19.444259441378556,18.752543806728625,18.836260226057703,16.895576593403423,15.840789307446867,15.4325644753737,15.424262629180518,15.274001213198822,16.29275213208165,15.580084540308995,16.328439353715666,16.518234039061355,16.387926995385588,15.661638915700092,15.884775197889768
SPLUS-s27s23,20.055806012971523,18.828635938113933,18.33153509367675,18.674849382317973,18.74265174976391,20.188521061212903,19.102323035012688,20.471598295430056,20.109596002096602,20.28780987439179,19.455679599876625,19.66078170679581,20.023354813789766,19.1630278670105,18.398232732618542,18.596089318779512,18.640394309614855,20.21761695986489,19.04639574010413,20.43289837515602,20.170120630839833,20.295940699312897,19.48182597396623,19.652524669780824,19.776678456640457,18.86854912167061,18.193218819826136,18.280401317023635,18.28714851004333,19.807958485263498,18.71309877747229,20.057325286577182,19.835339734239014,19.771188362403016,18.841273931502144,18.979346646581398,17.225744908793207,16.496872939406725,15.877832775423126,15.925060482328757,15.887550167362269,17.064578993091004,15.86697339981505,16.7141067708113,16.69496734464392,16.550159059578835,15.888280785060342,16.07101621865381
SPLUS-s27s24,20.486258124868556,20.068770053626892,19.115411775639053,19.534626466740217,19.66849949362232,21.119468887598,19.909749554303417,21.206306939183712,21.039637488223008,20.691066364373984,19.788373185111283,19.98883279755635,20.475733861476243,20.02150765248765,19.068740124985617,19.43799364161084,19.65231082677753,21.110003492765603,19.884881138197912,21.16475612013698,21.01229583068715,20.684438676129545,19.766833978869233,19.91670490678418,20.02846834636598,19.395048104351183,18.534307923754028,18.95715998134337,18.991660996719986,20.528881568007357,19.38025435354446,20.471186413721504,20.37670484118606,19.841089087306845,18.853171549891716,18.8004467304849,17.285265631469215,16.79714483721314,15.723530141811707,16.196401207374315,16.455764005750535,17.603915669765414,16.60255621921911,17.48533483984671,17.246173363732808,16.44050961697948,15.66343923543293,15.636956643828892
SPLUS-s27s25,19.49804516365348,19.021760102478808,18.751131587938335,18.720656715591,18.859023453997235,20.478533340646095,19.320628943257784,20.469156401354034,20.35779053193493,20.547320633852728,19.586060796999217,19.742970148975736,19.44685913999073,19.10421309405584,18.70847871011548,18.671211563486395,18.75561010665782,20.458193690562688,19.32426863360915,20.438421251719426,20.354414380175662,20.54349329722441,19.60133503088222,19.734664754262027,19.39880764061705,18.978129935069948,18.11358002119465,18.34474524686854,18.506261489359375,20.220630170509736,19.135565752308125,20.238781204980768,20.1594085669999,19.83555043093594,19.01884893084786,19.07032735828267,17.048286271410547,16.370771168302756,15.811237725640982,15.541510495385662,15.61642736480022,16.413029558708025,15.338129423790711,16.593287706199238,16.812134190040382,16.29319616368896,15.648718084873737,15.467880181127281
SPLUS-s27s26,20.11029224785338,19.59877313088967,19.22907327802575,19.399089506617678,19.789246084694422,20.82168969643284,20.18560320561736,20.83767432820529,20.859719091490334,20.364923075203183,19.72041006643088,19.754147102711777,20.092083085641796,19.63731276197465,19.223628946912207,19.37565331643777,19.741943458131686,20.808705047590244,20.216239828244184,20.867327343252846,20.82979012541262,20.34192315370793,19.704838905252036,19.752982160780476,19.695247255045068,19.318169840103906,18.86026507615157,18.905238460298467,19.005764694558987,20.35074635813334,19.523132823407785,20.21908104914203,20.199721177483784,19.628874092986873,18.80128985087216,18.81262272720863,17.073134847249435,16.379046842607664,15.724736924470701,16.002320324588368,16.012527056859508,17.0306586182312,15.990429748456613,16.733055857598753,16.488699234275167,16.049033208999735,15.46740986531982,15.70128017412667
SPLUS-s27s27,18.956214010069203,18.468208717265732,18.513528827807335,18.264792880067443,18.471783711360125,19.99126641401633,18.820253818937484,20.089287714698564,19.904002844773608,20.30738185652995,18.98474431480843,19.575752308023837,18.89893210961029,18.475114611933677,18.382954686638776,18.12578089530006,18.41881985475633,19.993177561849144,18.85800408389686,20.075523380998284,19.901488233496867,20.313873209308277,18.97467137224065,19.56122212333561,18.831151351095116,18.36519255652627,17.940251899977838,17.91446155932504,18.027242550338194,19.78592682051608,18.55585749715418,19.92616348268925,19.764714538870845,19.868410962983482,18.559350018293543,19.0412056501906,16.240222776478713,15.291724260587982,14.994920954460579,15.112133967580988,15.130066104947634,16.43630886028937,15.288219718839915,16.545263558070836,15.938216116431386,16.280965874992507,15.57557988700876,15.946280088773356
SPLUS-s27s28,19.886609626670925,18.7282566346577,18.268795665399345,18.48429620987875,18.547663499477046,19.960192108078548,19.03240377130538,20.413761357281402,20.228562953879006,20.42066553606,19.43319784629972,19.8279569196705,19.78682810490746,18.86745079552439,18.240229710955273,18.427678976209197,18.48980172583637,19.963117771124868,19.03659218812618,20.421774604512425,20.231817493050997,20.425901350495067,19.426274245605544,19.8239403070032,19.45268807838979,18.687887125086597,17.9577999066237,18.217242086367218,18.210787101684737,19.68878503230725,18.679349949233128,20.14269401353681,20.007342285914234,19.89810643667353,18.931099403149627,19.219899390330117,17.033330759784555,16.482615070990114,15.925540992710214,15.880638495296797,15.868625520398524,17.373722444889964,16.064632657604303,17.412406198218093,17.108323277332765,16.937419351936946,15.767353357448737,16.133434302188196
SPLUS-s27s29,19.757420422953437,19.034057872438417,18.211202708987802,18.47154291077483,18.65673733552243,20.023372585955237,18.83868864739464,20.175371100883773,20.028345904686404,20.021216632737573,19.125276089747985,19.423085089489398,19.440716626320338,18.87606873549097,18.191422475791647,18.41448165087069,18.53984947181625,20.049386124635856,18.84033364138117,20.211612768229358,20.06290351384714,20.00841921283083,19.124429117666487,19.429654868474373,18.930758481622473,18.373518725131888,17.89286178709832,17.835477632846555,17.94381195850837,19.868693501711277,18.703226961641835,20.053254134759307,19.95468592268451,19.752181203387845,18.728335901567277,18.901682919962354,16.671329260906305,16.275992022153844,15.749223112402724,15.62654336644216,15.75410423580734,16.835280344787837,15.617266108381363,16.691006430103215,16.696211692102914,16.418038423130188,15.210973134419117,15.790654546330956
SPLUS-s27s30,19.691288708074488,18.583705616442934,18.038463913583044,18.457080709788933,18.59251209360818,20.45088164504765,19.223026918112822,20.578756288937335,20.457591363685715,20.330251939345885,19.415885772813898,19.679551773379323,19.68695069639888,18.592436158812696,18.234918420460467,18.37708408251264,18.532387237115767,20.44482950316283,19.230803539813984,20.584791832372225,20.465901343549366,20.32517785041211,19.4252623873059,19.6433794014342,19.425832138469772,18.38237554243978,18.032311928396126,17.97270368808995,18.22304556871282,19.937525354757636,18.792086841024457,20.092374895477388,19.913544817761988,19.72600194022645,18.514805838968588,18.931096162171315,16.65600085384591,16.02081432361458,15.718256479991055,15.81843889609409,15.840032624249336,16.639321299969595,16.197446890661716,16.700379573361417,16.45407692120611,16.28280776582877,14.293824386349844,15.84090694339519
SPLUS-s27s31,19.3592969575296,18.612598590049913,17.990256251984075,18.20493713848298,18.112700966920308,20.43797338890026,19.18105112855859,20.489463691149524,20.32775460348104,20.488827449607875,19.596623261565146,20.019196080924047,19.174448573027835,18.657999309765522,18.13530544840657,18.199845389279545,18.054408917078923,20.386144134809868,19.190288289296628,20.50480056818924,20.33354091983485,20.461131108066606,19.547704536794292,20.02113128870613,18.90946699309834,18.456313006243136,18.14295531919306,18.04873684765372,18.02291416946953,19.888241623311217,18.83700100425119,20.061970208353493,20.03996858977783,19.907442124530224,18.855510568520305,19.19495208297674,16.374210926468415,15.611491793634704,14.895735461334649,15.111938527897728,15.5061121909328,16.645465391103357,15.319282172217836,16.106583221989666,16.694925401900292,15.948244314875666,15.36435139081567,15.267303195245873
SPLUS-s27s32,19.803534280840307,19.1467216259009,18.397786453269852,18.34316821345419,18.4596682918941,20.21952873900007,18.9569129858492,20.298183223168472,20.181430093245876,20.171875854408363,19.41880358198778,19.66857353889008,19.71295727727007,19.076219705425686,18.3662383387476,18.344586594394674,18.463342981426546,20.191750648863977,18.959636364496713,20.25236167920298,20.184758366269417,20.163598504747295,19.421213470428228,19.683099120859836,19.340310414076946,18.61355102836521,18.132938900381163,18.11997820021928,18.225533475702463,20.005996059120505,18.72970167221061,20.147209032828385,20.022227123297625,19.85887905519532,18.98851793824337,19.08671446558403,17.165008636430112,16.383722059785853,15.636115987165956,15.730755320927754,15.894415746058352,17.1684401776891,16.037291929213985,17.179485032896004,16.936779938575494,16.82946897120389,15.404742787888782,15.38164894457434
SPLUS-s27s33,20.12070117491686,19.655209826734172,19.384174578730168,19.22245136430063,19.302739551481856,20.59118715319766,19.774558486591392,20.861408670424375,20.950811194995453,20.50015326321672,19.70255195067445,19.838419144308585,20.072383134248298,19.65254361677475,19.30349658327927,19.225457500961085,19.28988967085353,20.579816714756713,19.786958479345717,20.877778165900526,20.908273348959646,20.49472274742118,19.673590515314125,19.799334955937567,19.688672202138402,19.2911938710702,18.924646343659433,18.801339521522525,18.85987789762885,20.04623499428344,19.22351135806138,20.132696331179577,20.332464729754378,19.82349954968282,18.96221049261029,19.021557542290097,17.10538603335268,16.405620046825202,16.117938458910672,16.154708292072424,16.273646425955167,16.952132007975454,16.37218834741047,16.620088485937302,16.59450764013929,16.582537347047186,15.795413315089643,15.81714263336578
SPLUS-s27s34,19.942205340667822,20.238156544877178,19.667498250133182,19.390225356682983,19.877716596574565,20.243932239281847,19.53109241725189,20.544904152635322,20.364198055062353,20.288230103271147,19.27004566166536,19.451724009989192,19.936457251424564,20.210594281633327,19.61922446742982,19.397183477185344,19.884668262752083,20.21739198614329,19.525310546322473,20.578753547063492,20.33856181978762,20.31195928023265,19.26315147580825,19.474632142110288,19.499325999090974,19.522714855312415,19.130294199284926,19.000323996187838,19.049335301786073,19.79720504158238,19.06959815422866,20.039211110729298,19.938227217089583,19.761113349774988,18.96760889693325,18.968749386245815,16.77630507232282,16.954197424738503,16.394705234204764,16.140441464627475,16.561240093975943,16.82887538792475,16.214002002472355,16.884700535696986,16.747632654135966,16.27137688518463,15.152752906618304,15.219363857267908
SPLUS-s27s35,20.757419634372713,20.26314830998701,19.633109311980604,19.736470645177747,20.214904899258293,21.128526789835355,20.465675564006332,20.71387548677145,20.256875389684424,20.340345726318823,19.051451930236077,19.569551253478792,20.73185889513475,20.21220931798903,19.585982709635587,19.68997675978853,20.18340805744767,21.04848443535782,20.43388337979021,20.655146856911202,20.26773219519866,20.36225997383869,19.08759599099311,19.56725763785463,20.143115492365553,19.541475044549074,19.15805008557404,19.250153249356643,19.439475398819283,20.443316711320968,19.725503120980726,20.31474521713025,20.10715595434565,19.919255052940066,18.74963569892647,19.017165135738303,17.499618253018152,16.90185695062563,16.168405969750093,16.403326355531398,15.676191631749173,17.270108402718233,16.0803339369511,16.882388111593,17.153468117926664,16.855846551080276,16.072970912572398,16.154596215682268
